estado,cidade,bairro,endereco,preco,avaliacao,desconto,modalidade,descricao,link,foto,first_time_seen,not_seen_since
MG,ALEM PARAIBA,,"RUA VEREADOR ARY VIEIRA, N. 00339, 2º PAVIMENTO",31168.42,58000.0,46.27,Venda Online,"Casa, 0.00 de área total, 70.55 de área privativa, 100.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), sacada, cozinha, 1 edícula.",8555517151106,,2021-08-26,2021-09-03
MG,ALFENAS,JARDIM DAS PALMEIRAS,"RUA 1, LOTE 02, QUADRA E",87084.0,120000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 302.92 de área do terreno.",10006890,,2021-08-22,2021-09-03
MG,ALFENAS,JARDIM SAO PAULO,"RUA ARACATUBA, N. 44, LT 06-B QD-A",68941.5,95000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 171.65 de área do terreno.",10008651,,2021-08-22,2021-09-03
MG,ALFENAS,RESIDENCIAL NOVO HORIZONTE,"RUA PEDRO ANTONIO DE OLIVEIRA, N. 203",98348.32,135522.0,27.43,Venda Direta Online,"Casa, 0.00 de área total, 74.50 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.",10006895,,2021-08-22,2021-09-03
MG,ALFENAS,RESIDENCIAL TEIXEIRA,"RUA TUPARI, N. 143, LT 143 - QD E",130626.0,180000.0,27.43,Venda Direta Online,"Terreno, 264.00 de área total, 0.00 de área privativa, 264.00 de área do terreno.",10002730,,2021-08-22,2021-09-03
MG,ALFENAS,VILA PORTO SEGURO,"ALAMEDA IPANEMA CONFRONTANDO COM ALAMEDA COPACABA, N. S/Nº, LT 31 - QD A - BAIRRO VILA PORTO SEGUR",136000.0,246000.0,44.72,Venda Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 1304.51 de área do terreno.",10004107,Ver foto,2021-09-02,2021-09-03
MG,ALFENAS,VILA PORTO SEGURO,"ALAMEDA IPANEMA CONFRONTANDO COM ALAMEDA COPACABA, N. S/Nº, LT 31 - QD A - BAIRRO VILA PORTO SEGUR",159900.0,246000.0,35.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 1304.51 de área do terreno.",10004107,Ver foto,2021-08-26,2021-09-03
MG,ALFENAS,VILA PORTO SEGURO,"ALAMEDA IPANEMA CONFRONTANDO COM ALAMEDA COPACABA, N. S/Nº, LT 31 - QD A - BAIRRO VILA PORTO SEGUR",159900.0,246000.0,35.0,Venda Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 1304.51 de área do terreno.",10004107,Ver foto,2021-08-22,2021-09-03
MG,ALFENAS,VILA PORTO SEGURO,"ALAMEDA UBATUBA, N. s/nº, LT 02 - QD B",143000.0,260000.0,45.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 610.01 de área do terreno.",10004109,Ver foto,2021-08-22,2021-09-03
MG,ALMENARA,CENTRO,"RUA VEREADOR ISMAEL PEREIRA DOS ANJOS, N. 641, BAIRRO DARWIN CORDEIRO",57915.79,90000.0,35.65,Venda Direta Online,"Comercial, 0.00 de área total, 70.00 de área privativa, 0.00 de área do terreno.",1555512921029,Ver foto,2021-08-22,2021-09-03
MG,ALMENARA,,"RUA ANTONIO GONDINHO, LT06 BAIRRO SANTO ANTONIO",48853.78,81000.0,39.69,Venda Direta Online,"Terreno, 250.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.",1444401024000,Ver foto,2021-08-22,2021-09-03
MG,ALMENARA,,"RUA BIAS FORTES, N. 151",48736.2,86000.0,43.33,Venda Direta Online,"Casa, 147.07 de área total, 63.73 de área privativa, 147.07 de área do terreno, 2 qto(s), WC, 2 sala(s), cozinha.",8555516833939,,2021-08-22,2021-09-03
MG,ALMENARA,,"RUA DEZESSEIS, N. 169, BAIRRO PARQUE SÃO JOÃO",45940.81,68000.0,32.44,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 125.00 de área do terreno.",8444410905799,Ver foto,2021-08-22,2021-09-03
MG,ALMENARA,,"RUA HELIO PEREIRA SANTOS, N. 57",60225.81,94000.0,35.93,Venda Direta Online,"Terreno, 451.30 de área total, 0.00 de área privativa, 451.30 de área do terreno.",1555535328707,,2021-08-22,2021-09-03
MG,ALMENARA,,"RUA HELIO PEREIRA SANTOS, N. 73",43781.8,79000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 63.91 de área privativa, 150.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444411162854,Ver foto,2021-08-22,2021-09-03
MG,ALMENARA,,"RUA TREZE DE JANEIRO, N. 265, CS A- FDOS-BAIRRO JOAO FAZENDEIRO",64600.0,95000.0,32.0,Venda Direta Online,"Casa, 69.50 de área total, 69.50 de área privativa, 161.00 de área do terreno, 2 qto(s), varanda, WC, 2 sala(s), cozinha.",1444402995450,Ver foto,2021-08-29,2021-09-03
MG,ALMENARA,,"RUA TREZE DE JANEIRO, N. 265, CS A- FDOS-BAIRRO JOAO FAZENDEIRO",64600.0,95000.0,32.0,Venda Online,"Casa, 69.50 de área total, 69.50 de área privativa, 161.00 de área do terreno, 2 qto(s), varanda, WC, 2 sala(s), cozinha.",1444402995450,Ver foto,2021-08-22,2021-09-03
MG,ALTEROSA,,"RODOVIA MG 184 - DISTRITO DIVINO ESPÍRITO SANTO, (JOSÉ LEITE TERRA,S/N JD BUENO MACHADO",192500.0,350000.0,45.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 3500.00 de área do terreno.",1555519979758,,2021-08-22,2021-09-03
MG,ANDRADAS,,"RUA SAO JOSE, N. SN, LOTE 05",357000.0,510000.0,30.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 5259.81 de área do terreno.",1555530663176,Ver foto,2021-08-22,2021-09-03
MG,ARACUAI,,"RUA AIRTON SENA, N. SN, LT06 QD 04",36285.0,48000.0,24.41,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 582.23 de área do terreno.",10011740,,2021-08-22,2021-09-03
MG,ARACUAI,,"RUA LEONEL BRIZOLA, N. SN, QD 04 LT 08",26000.0,28500.0,8.78,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 334.44 de área do terreno.",10011731,,2021-08-22,2021-09-03
MG,ARACUAI,,"RUA MIGUEL ARRAES, N. S/N, LT 09 QD 04",29500.0,32000.0,7.82,Venda Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 415.68 de área do terreno.",10011725,,2021-08-28,2021-09-03
MG,ARACUAI,,"RUA MIGUEL ARRAES, N. S/N, QD 04 LT 10",29500.0,32000.0,7.82,Venda Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 415.68 de área do terreno.",10011730,,2021-08-28,2021-09-03
MG,ARACUAI,,"RUA MIGUEL ARRAES, N. S/N, QD 04 LT 11",29500.0,32000.0,7.82,Venda Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 415.68 de área do terreno.",10011741,,2021-08-28,2021-09-03
MG,ARACUAI,,"RUA MIGUEL ARRAES, N. S/N, QD 04 LT 12",29500.0,32000.0,7.82,Venda Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 415.68 de área do terreno.",10011748,,2021-08-28,2021-09-03
MG,ARACUAI,,"RUA MIGUEL ARRAES, N. S/N, QD 04 LT 13",37010.7,51000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 415.68 de área do terreno.",10011751,,2021-08-22,2021-09-03
MG,ARACUAI,,"RUA MIGUEL ARRAES, N. S/N, QD 06 LT 02",20355.88,26000.0,21.71,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 285.66 de área do terreno.",10011738,,2021-08-22,2021-09-03
MG,ARACUAI,,"RUA MIGUEL ARRAES, N. S/N, QD 06 LT04",27141.18,32500.0,16.49,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 425.58 de área do terreno.",10011708,,2021-08-22,2021-09-03
MG,ARACUAI,,"RUA MIGUEL ARRAES, N. S/Nº, QD 06 LT 03",24056.95,29500.0,18.46,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 355.62 de área do terreno.",10011707,,2021-08-22,2021-09-03
MG,ARAGUARI,SIBIPIRUNA,"RUA ISOLINA ALVES MARTINS, N. 80",317100.0,287000.0,0.0,1º Leilão SFI,"Casa, 0.00 de área total, 61.38 de área privativa, 360.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, WC Emp, 2 sala(s), piscina, cozinha, 2 vaga(s) de garagem.",1555520765103,,2021-08-26,2021-09-03
MG,ARAUJOS,,"R ESPIRITO SANTO, N. 889, Apto 202, BL B PROLONGAMENTO B ANTONIA DE LOURDE",46552.8,84000.0,44.58,Venda Direta Online,"Apartamento, 0.00 de área total, 51.89 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444403363960,Ver foto,2021-08-22,2021-09-03
MG,ARAUJOS,,"RUA ESPIRITO SANTO, N. 889, Apto 101, BL B - BAIRRO ANTONIA DE LOURDES",46885.32,84600.0,44.58,Venda Direta Online,"Apartamento, 0.00 de área total, 51.89 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444405034076,Ver foto,2021-08-22,2021-09-03
MG,ARAUJOS,,"RUA ESPIRITO SANTO, N. 889, Apto 102, BL B",47661.21,83000.0,42.58,Venda Direta Online,"Apartamento, 0.00 de área total, 51.89 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444403524980,Ver foto,2021-08-28,2021-09-03
MG,ARAUJOS,,"RUA ESPIRITO SANTO, N. 889, Apto 102, BL B",47661.21,83000.0,42.58,Venda Online,"Apartamento, 0.00 de área total, 51.89 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444403524980,Ver foto,2021-08-22,2021-09-03
MG,ARAUJOS,,"RUA ESPIRITO SANTO, N. 889, Apto 301, BL B - BAIRRO ANTONIA DE LOURDES",47107.0,85000.0,44.58,Venda Direta Online,"Apartamento, 55.86 de área total, 51.89 de área privativa, 0.01 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444403558272,Ver foto,2021-08-22,2021-09-03
MG,ARAUJOS,,"RUA ESPÍRITO SANTO, N. 881, Apto 302, BL A",49878.0,90000.0,44.58,Venda Direta Online,"Apartamento, 0.00 de área total, 51.89 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444403407495,Ver foto,2021-09-02,2021-09-03
MG,ARAUJOS,,"RUA ESPÍRITO SANTO, N. 881, Apto 302, BL A",49878.0,90000.0,44.58,Venda Online,"Apartamento, 0.00 de área total, 51.89 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444403407495,Ver foto,2021-08-26,2021-09-03
MG,ARAUJOS,,"RUA UBERLANDIA, N. 1063 B, BAIRRO DOM CABRAL",53203.2,96000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 54.75 de área privativa, 243.07 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444409972607,Ver foto,2021-08-22,2021-09-03
MG,ARAXA,PARQUE DAS FLORES,"RUA DOS ROSEDÁS, N. 40, SETOR I",190133.4,262000.0,27.43,Venda Direta Online,"Casa, 0.00 de área total, 61.23 de área privativa, 360.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, WC Emp, 2 sala(s), cozinha, 5 vaga(s) de garagem.",10007957,,2021-08-22,2021-09-03
MG,ARAXA,SERRA MORENA,"RUA NELITA GUIMARAES, N. 150, QD 16 LT 25",185200.0,282000.0,34.33,2º Leilão SFI,"Casa, 0.00 de área total, 168.00 de área privativa, 360.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",1444407530650,Ver foto,2021-08-22,2021-09-03
MG,ARAXA,,"RUA IMBIARA MÓDULO 11 QUADRA 03, N. (35), BAIRRO DISTRITO INDUSTRIAL",1284489.0,1594400.0,19.44,Venda Direta Online,"Comercial, 0.00 de área total, 0.00 de área privativa, 5334.85 de área do terreno.",16836,,2021-08-22,2021-09-03
MG,ARCEBURGO,,"RUA FRANCISCO P0ERUCELLO, N. 328, LT 03 QD-B",151250.0,275000.0,45.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 252.00 de área do terreno.",10012321,,2021-08-22,2021-09-03
MG,AREADO,CENTRO,"RUA ADELINO BORNELLI, N. S/N, UNIDADE 0",188682.0,260000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 532.00 de área do terreno.",10007564,,2021-08-22,2021-09-03
MG,AREADO,,"AVENIDA DA ESTAÇÃO, N. 44",674901.0,930000.0,27.43,Venda Direta Online,"Casa, 0.00 de área total, 474.89 de área privativa, 1065.00 de área do terreno, 5 qto(s), sauna, a.serv, WC, churrasqueira, 5 sala(s), piscina, cozinha, 5 vaga(s) de garagem.",10006177,,2021-08-22,2021-09-03
MG,BALDIM,,"LT 05 QD 41, N. S/N, ATUAL RUA CRISTIANO SOARES GOUVEIA",10268.65,14150.0,27.44,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005686,Ver foto,2021-09-02,2021-09-03
MG,BALDIM,,"LT 05 QD 41, N. S/N, ATUAL RUA CRISTIANO SOARES GOUVEIA",10268.65,14150.0,27.44,Venda Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005686,Ver foto,2021-08-26,2021-09-03
MG,BALDIM,,"LT 08 QD 41, N. S/N, ATUAL RUA CRISTIANO SOARES GOUVEIA",19979.23,28500.0,29.9,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005693,Ver foto,2021-08-22,2021-09-03
MG,BALDIM,,"LT 14 QD 34, N. S/N, ATUAL RUA ELIZA PEREIRA CEZAR",17416.8,24000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005699,Ver foto,2021-08-22,2021-09-03
MG,BALDIM,,"LT 15 QD 34, N. S/N, ATUAL RUA ELIZA PEREIRA CEZAR",12772.32,17600.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005705,Ver foto,2021-09-02,2021-09-03
MG,BALDIM,,"LT 15 QD 34, N. S/N, ATUAL RUA ELIZA PEREIRA CEZAR",12772.32,17600.0,27.43,Venda Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005705,Ver foto,2021-08-26,2021-09-03
MG,BALDIM,,"LT 16 QD 34, N. S/N, ATUAL RUA ELIZA PEREIRA CEZAR",13062.6,18000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005706,Ver foto,2021-09-02,2021-09-03
MG,BALDIM,,"LT 16 QD 34, N. S/N, ATUAL RUA ELIZA PEREIRA CEZAR",13062.6,18000.0,27.43,Venda Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005706,Ver foto,2021-08-26,2021-09-03
MG,BALDIM,,"LT 17 QD 34, N. S/N, ATUAL RUA ELIZA PEREIRA CEZAR",19979.23,29530.8,32.35,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005707,Ver foto,2021-08-22,2021-09-03
MG,BALDIM,,"LT 18 QD 34, N. S/N, ATUAL RUA ELIZA PEREIRA CEZAR",14876.85,20500.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005709,Ver foto,2021-08-22,2021-09-03
MG,BALDIM,,"LT 19 QD 34, N. S/N, ATUAL RUA ELIZA PEREIRA CEZAR",19979.23,29000.0,31.11,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005711,Ver foto,2021-08-22,2021-09-03
MG,BALDIM,,"LT 20 QD 34, N. S/Nº, RUA ELISA PEREIRA CEZAR",13062.61,18000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005715,Ver foto,2021-08-22,2021-09-03
MG,BALDIM,,"LT 21 QD 34, N. S/Nº",13788.31,19000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005716,Ver foto,2021-08-22,2021-09-03
MG,BALDIM,,"LT 28 QD 41, N. S/N",18217.1,25102.8,27.44,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10005698,Ver foto,2021-08-22,2021-09-03
MG,BAMBUI,CENTRO,"RUA DOS EXPEDICINÁRIOS, N. 25, AREA 02: APTO RESIDENCIAL",286178.0,443000.0,35.4,Venda Direta Online,"Apartamento, 0.00 de área total, 82.06 de área privativa, 0.00 de área do terreno, 4 qto(s), varanda, a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha, 1 edícula.",1444408493120,Ver foto,2021-08-22,2021-09-03
MG,BARAO DE COCAIS,,"AV HORTELINA DE LIMA E SOUZA, LT 08-QD 04-BAIRRO MIRANTE DA LAGOA",79827.0,110000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10004936,Ver foto,2021-08-22,2021-09-03
MG,BARAO DE COCAIS,,"AV HORTELINA DE LIMA E SOUZA, LT 09 - QD 04",81278.4,112000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10004938,Ver foto,2021-08-22,2021-09-03
MG,BARAO DE COCAIS,,"AV HORTELINA DE LIMA E SOUZA, LT 10 - QD 04",82729.8,114000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",10004940,Ver foto,2021-08-22,2021-09-03
MG,BARAO DE COCAIS,,"RODOVIA MG 436 KM 21, N. 501, BAIRRO SAGRADA FAMÍLIA",885354.0,1220000.0,27.43,Venda Direta Online,"Comercial, 0.00 de área total, 707.70 de área privativa, 3000.00 de área do terreno.",10004941,Ver foto,2021-08-22,2021-09-03
MG,BARBACENA,MONTE MARIO,"RUA ALTAIR SAVASSI, N. SN, QD 08 LT 48",467350.0,719000.0,35.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 18082.49 de área do terreno.",1555531399723,Ver foto,2021-08-22,2021-09-03
MG,BELO HORIZONTE,BARROCA,"RUA CURA D ARS, N. 1280, Apto 03",397500.0,530000.0,25.0,Venda Online,"Apartamento, 0.00 de área total, 84.00 de área privativa, 0.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha.",1555529955614,Ver foto,2021-08-29,2021-09-03
MG,BELO HORIZONTE,CARDOSO (BARREIRO),"RUA ITAPETININGA, N. 270, Apto 304, BL A",106170.1,164350.0,35.4,Venda Online,"Apartamento, 67.71 de área total, 0.00 de área privativa, 0.00 de área do terreno, 3 qto(s), WC, 2 sala(s), 1 vaga(s) de garagem.",1444406994784,,2021-08-26,2021-09-03
MG,BELO HORIZONTE,CASTELO,"AVENIDA MIGUEL PERRELA, N. 975, Apto 203, BL 04",240400.0,258000.0,6.83,1º Leilão SFI,"Apartamento, 0.00 de área total, 48.34 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",1555533920579,,2021-08-26,2021-09-03
MG,BELO HORIZONTE,CENTRO,"AVENIDA AUGUSTO DE LIMA, N. 407, 17º ANDAR",877500.0,1350000.0,35.0,Venda Direta Online,"Comercial, 490.00 de área total, 490.00 de área privativa, 0.00 de área do terreno.",18354,,2021-08-22,2021-09-03
MG,BELO HORIZONTE,FUNCIONARIOS,"AVENIDA CARANDAI, N. 161, SL 401",390426.6,538000.0,27.43,Venda Direta Online,"Sala, 63.36 de área total, 59.76 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",18435,,2021-08-22,2021-09-03
MG,BELO HORIZONTE,GUTIERREZ,"AVENIDA RAJA GABAGLIA, N. 1710, SALA 1108",117702.6,167800.0,29.86,Venda Direta Online,"Sala, 0.00 de área total, 23.80 de área privativa, 0.00 de área do terreno.",10006885,,2021-08-22,2021-09-03
MG,BELO HORIZONTE,GUTIERREZ,"AVENIDA RAJA GABAGLIA, N. 1710, SALA 1109",117702.6,200000.0,41.15,Venda Direta Online,"Sala, 0.00 de área total, 23.80 de área privativa, 0.00 de área do terreno.",10006886,,2021-08-22,2021-09-03
MG,BELO HORIZONTE,GUTIERREZ,"AVENIDA RAJA GABAGLIA, N. 1710, SL 1102",129900.3,179000.0,27.43,Venda Direta Online,"Sala, 0.00 de área total, 46.28 de área privativa, 0.00 de área do terreno.",10005749,Ver foto,2021-08-22,2021-09-03
MG,BELO HORIZONTE,GUTIERREZ,"AVENIDA RAJA GABAGLIA, N. 1710, SL 1104",154201.45,212486.49,27.43,Venda Direta Online,"Sala, 0.00 de área total, 46.28 de área privativa, 0.00 de área do terreno.",10005765,Ver foto,2021-08-22,2021-09-03
MG,BELO HORIZONTE,JARDIM ATLANTICO,"RUA 2 (ATUAL RUA DOUTOR NATALINO TRIGINELLI), LT 27, QD 10",515994.83,580000.0,11.04,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 600.00 de área do terreno.",1555522385839,Ver foto,2021-08-22,2021-09-03
MG,BELO HORIZONTE,JARDIM GUANABARA,"RUA ORION RIGEL VIGNE, N. 195, Apto 92, BL H",97546.01,151000.0,35.4,Venda Direta Online,"Apartamento, 0.00 de área total, 48.50 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",1444400161748,Ver foto,2021-08-22,2021-09-03
MG,BELO HORIZONTE,JARDIM SAO JOSE,"RUA DO ENCONTRO, N. 135",219640.0,340000.0,35.4,Venda Direta Online,"Casa, 119.12 de área total, 105.02 de área privativa, 360.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",1444403315339,Ver foto,2021-08-22,2021-09-03
MG,BELO HORIZONTE,JOAO PAULO II (BARREIRO),"RUA A (ATUAL EDMON DE SOUZA MELO), N. 33, Apto 03, BLOCO B-32",107403.6,133000.0,19.25,Venda Direta Online,"Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",10006412,,2021-08-22,2021-09-03
MG,BELO HORIZONTE,LETICIA,"RUA JOVINA GOMES DE SOUZA, N. 948, CS 63 BL 09",102068.0,158000.0,35.4,Venda Direta Online,"Casa, 0.00 de área total, 67.91 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",1444408289042,Ver foto,2021-08-22,2021-09-03
MG,BELO HORIZONTE,LETICIA,"RUA VIRGILIO DA COSTA CORREA, N. 07, Apto 102, BL 04 - ANTIGO NUMERO 90",160400.0,142000.0,0.0,1º Leilão SFI,"Apartamento, 0.00 de área total, 58.99 de área privativa, 0.01 de área do terreno.",8444414261306,,2021-08-26,2021-09-03
MG,BELO HORIZONTE,LIBERDADE,"VITAL BRASIL, N. 324, Apto 301",549200.0,440000.0,0.0,1º Leilão SFI,"Apartamento, 0.00 de área total, 82.18 de área privativa, 0.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",10105213,,2021-08-26,2021-09-03
MG,BELO HORIZONTE,LOURDES,"RUA ALVARENGA PEIXOTO, N. 456, Apto 1101, BL B",1621200.0,2316000.0,30.0,Venda Online,"Apartamento, 0.00 de área total, 358.18 de área privativa, 0.00 de área do terreno, 4 qto(s), varanda, a.serv, WC, 2 sala(s), 2 lavabo(s), DCE, sacada, cozinha.",1444404310780,Ver foto,2021-08-22,2021-09-03
MG,BELO HORIZONTE,NOVA SUISSA,"RUA DOMINGOS ROCHA, N. 30, AO LADO DO Nº 4571 DA AV. TEREZA CRIST",494000.0,760000.0,35.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 500.00 de área do terreno.",1555536156586,Ver foto,2021-08-22,2021-09-03
MG,BELO HORIZONTE,OURO PRETO,"RUA PROF DOMICIO MURTA, N. 390, APTO 302 BL01 EDF ANGICO",293900.0,250000.0,0.0,1º Leilão SFI,"Apartamento, 0.00 de área total, 68.11 de área privativa, 2176.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",1555506546556,,2021-08-26,2021-09-03
MG,BELO HORIZONTE,PAMPULHA,"AVENIDA OTACILIO NEGRAO DE LIMA, N. 1624, Apto 100",150219.9,207000.0,27.43,Venda Direta Online,"Apartamento, 0.00 de área total, 22.39 de área privativa, 0.00 de área do terreno, 1 qto(s), WC.",10006708,,2021-08-22,2021-09-03
MG,BELO HORIZONTE,PAMPULHA,"AVENIDA OTACILIO NEGRAO DE LIMA, N. 1624, Apto 124",169813.8,234000.0,27.43,Venda Direta Online,"Apartamento, 0.00 de área total, 22.12 de área privativa, 0.00 de área do terreno, 1 qto(s), WC.",10006709,,2021-08-22,2021-09-03
