link,endereco,bairro,descricao,preco,valor,desconto,modalidade,foto,cidade,estado
8444409115208,"RUA 25, N. 2058, LOTE 24/25, QUADRA 14",SETE ESTRELAS,"Casa, 0.00 de área total, 91.88 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",73453.36,144000.0,49.0,Venda Online,Ver foto,TIMON,MA
8444409913023,"RUA D, N. 326, QD 49 LT 03 E 04",,"Casa, 0.00 de área total, 69.54 de área privativa, 0.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",59853.6,108000.0,44.58,Venda Online,Ver foto,TIMON,MA
8444410930173,"R 14, N. 538, QD 52 LT 14",,"Casa, 0.00 de área total, 96.11 de área privativa, 300.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",63622.16,114800.0,44.58,Venda Online,Ver foto,TIMON,MA
8444411474317,"RUA 19, N. 1426, QUADRA 54, LOTE 16",PLANALTO BOA ESPERANCA,"Casa, 0.00 de área total, 69.39 de área privativa, 225.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",61401.95,108350.0,43.33,Venda Online,Ver foto,TIMON,MA
8444411477618,"RUA 16, N. 236, QD 73 LT 13",PARQUE ALVORADA,"Casa, 0.00 de área total, 108.72 de área privativa, 0.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",69829.2,126000.0,44.58,Venda Online,Ver foto,TIMON,MA
8444413971210,"RUA PROJETADA, N. 583, QD 02 LTS 45 A 45",PARQUE UNIAO,"Casa, 0.00 de área total, 94.79 de área privativa, 173.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",82575.81,149000.0,44.58,Venda Online,Ver foto,TIMON,MA
8555514212198,"RUA 19, N. 1599",CENTRO,"Casa, 0.00 de área total, 61.12 de área privativa, 0.00 de área do terreno, 3 qto(s), varanda, WC, 1 sala(s), cozinha.",19200.0,96000.0,80.0,Venda Online,Ver foto,TIMON,MA
1444405965497,"RUA PROFESSOR MARCO ANTONIO, N. 9",CENTRO,"Casa, 0.00 de área total, 168.48 de área privativa, 0.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",58100.0,166000.0,65.0,Venda Online,Ver foto,TUNTUM,MA
1444408167940,"RUA CARLOS AUGUSTO DA CUNHA, N. 14",,"Casa, 0.00 de área total, 97.28 de área privativa, 182.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.",66538.0,103000.0,35.4,Venda Online,Ver foto,TUNTUM,MA
8444410719502,"AV 01, N. 03, LOTE 03 QUADRA 04",CENTRO,"Casa, 0.00 de área total, 69.80 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",46552.8,84000.0,44.58,Venda Online,Ver foto,TURIACU,MA
8444411067169,"RUA 01, N. 01, LOTE 1 QUADRA1",,"Casa, 250.00 de área total, 65.95 de área privativa, 250.00 de área do terreno, a.serv, WC, 1 sala(s), cozinha.",45444.4,82000.0,44.58,Venda Online,Ver foto,TURIACU,MA
8444411142063,"AV 1, N. 02, QUADRA 04 LT02",,"Casa, 250.00 de área total, 69.80 de área privativa, 250.00 de área do terreno, 3 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",45444.4,82000.0,44.58,Venda Online,Ver foto,TURIACU,MA
8444412348137,"AV 01, N. 08, QD 7 LT 8 - LOTEAMENTO AURORA",,"Casa, 0.00 de área total, 60.00 de área privativa, 250.00 de área do terreno, 2 qto(s), WC, 1 sala(s).",44336.0,80000.0,44.58,Venda Online,Ver foto,TURIACU,MA
8444412360552,"RUA 3, N. 04, LOTE 4 QUADRA 7",,"Casa, 281.44 de área total, 60.00 de área privativa, 281.44 de área do terreno, a.serv, WC, 1 sala(s), cozinha, Terraco.",50368.01,80000.0,37.04,Venda Online,Ver foto,TURIACU,MA
8444414255225,"AVENIDA 01, N. 09, QUADRA 09, LOTE 09",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 250.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47107.01,85000.0,44.58,Venda Online,Ver foto,TURIACU,MA
1444408501360,"R DA MACAÚBA, N. 152",CENTRO,"Casa, 0.00 de área total, 80.00 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 2 sala(s), cozinha.",52326.0,81000.0,35.4,Venda Online,Ver foto,TURILANDIA,MA
8444404061541,"TRAVESSA DO SOL, N. 44, SANTA LUZIA",,"Casa, 0.00 de área total, 69.50 de área privativa, 0.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",39348.2,71000.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444404628193,"RUA DA UZINA, N. 250",CENTRO,"Casa, 0.00 de área total, 95.17 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s).",52986.45,93500.0,43.33,Venda Online,Ver foto,TURILANDIA,MA
8444407328719,"RUA SAO FRANCISCO, N. 56",,"Casa, 0.00 de área total, 66.14 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",44058.9,79500.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444407821857,"RUA SAO FRANCISCO, N. 48",CENTRO,"Casa, 0.00 de área total, 69.58 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",40456.6,73000.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444408370530,"TRAV DO PINHO, N. S/N, UNIDADE 101",CENTRO,"Casa, 0.00 de área total, 69.47 de área privativa, 149.67 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",38794.0,70000.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444410261786,"RUA DO CAMPO, N. 30",,"Casa, 0.00 de área total, 64.38 de área privativa, 84.52 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",44336.0,80000.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444410360539,"TRAV DO PINHO, N. 10",,"Casa, 0.00 de área total, 66.33 de área privativa, 133.17 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",41565.01,75000.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444410392023,"RUA DO PORTO, N. 15, BAIRRO FLORESTA",CENTRO,"Casa, 0.00 de área total, 71.28 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",49878.0,90000.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444410423387,"RUA DO PORTO, N. 20, BAIRRO FLORESTA",CENTRO,"Casa, 0.00 de área total, 70.36 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47107.0,85000.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444410517497,"TV SANTA LUZIA, N. 00007",,"Casa, 0.00 de área total, 75.60 de área privativa, 389.70 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",49878.0,97000.0,48.58,Venda Online,Ver foto,TURILANDIA,MA
8444410640671,"R SAO FRANCISCO, N. 00025",,"Casa, 0.00 de área total, 68.72 de área privativa, 103.39 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",45336.01,80000.0,43.33,Venda Online,Ver foto,TURILANDIA,MA
8444413031838,"RUA DO CAMPO, N. 35",,"Casa, 0.00 de área total, 0.00 de área privativa, 99.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",44336.0,80000.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444413766552,"TV SAO JOSE, N. 307",,"Casa, 0.00 de área total, 69.90 de área privativa, 180.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",46552.8,84000.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444414390238,"R PROJETADA, N. S/N, UNIDADE 19",,"Casa, 0.00 de área total, 102.00 de área privativa, 200.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",54865.8,99000.0,44.58,Venda Online,Ver foto,TURILANDIA,MA
8444400617219,"RODOVIA MA 014, N. 282, BAIRRO CAMINHO GRANDE",,"Casa, 108.40 de área total, 108.40 de área privativa, 620.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",54551.87,95000.0,42.58,Venda Online,Ver foto,VIANA,MA
8555508329259,"R DO CUPUAÇU, N. 19, COND ELZE",CENTRO,"Casa, 91.15 de área total, 0.00 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",39887.38,68500.0,41.78,Venda Online,Ver foto,VIANA,MA
1555510303514,"RUA GRANDE, N. 88",CENTRO,"Casa, 0.00 de área total, 117.95 de área privativa, 0.00 de área do terreno, 3 suite(s), WC, 2 sala(s), cozinha.",96000.0,240000.0,60.0,Venda Online,Ver foto,VITORINO FREIRE,MA
10004578,"RUA DO MARAJA, N. 287",CENTRO,"Casa, 0.00 de área total, 55.00 de área privativa, 251.74 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",81709.63,135000.0,39.48,Venda Online,,ZE DOCA,MA
1555510419040,"RUA CASTRO LISBOA, N. 600 A, BAIRRO VILA NOVA",,"Casa, 300.00 de área total, 300.00 de área privativa, 1983.20 de área do terreno, 6 qto(s), WC, 1 sala(s), cozinha.",108900.0,242000.0,55.0,Venda Online,Ver foto,ZE DOCA,MA
