link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8444406593435,"AVENIDA NHAMUNDA, N. 143,",PRACA 14 DE JANEIRO,"Casa, 107.92 de área total, 107.92 de área privativa, 177.44 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha.",126930.36,234000.0,45.76,Venda Direta Online,,MANAUS,AM,Não
8555502785198,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 204, BL 62",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",66982.28,123000.0,45.55,Venda Direta Online,,MANAUS,AM,Não
8555503079475,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 87",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s).",72090.54,131000.0,44.97,Venda Direta Online,,MANAUS,AM,Não
8555508054268,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 201, BL 46",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",74291.77,135000.0,44.97,Venda Direta Online,,MANAUS,AM,Não
8555522043227,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 55",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",70989.91,129000.0,44.97,Venda Direta Online,,MANAUS,AM,Não
8555510231988,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 201, BL 108",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",81057.35,142000.0,42.92,Venda Direta Online,,MANAUS,AM,Não
8555508329941,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 43",LAGO AZUL,"Apartamento, 177.79 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",63999.72,112000.0,42.86,Venda Direta Online,,MANAUS,AM,Não
8555511704839,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 103",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",68214.74,119000.0,42.68,Venda Direta Online,,MANAUS,AM,Não
8555504310081,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 25",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",78201.87,135000.0,42.08,Venda Direta Online,,MANAUS,AM,Não
8555525404557,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 120",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",77622.6,134000.0,42.08,Venda Direta Online,,MANAUS,AM,Não
8555526879222,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 84",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",77622.6,134000.0,42.08,Venda Direta Online,,MANAUS,AM,Não
8444400909309,"RUA ANIBAL MELO, N. 245, Apto 303, BL A1 PAV 03",PETROPOLIS,"Apartamento, 61.53 de área total, 43.53 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",81192.88,140000.0,42.01,Venda Direta Online,,MANAUS,AM,Não
