link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8444417906820,"RUA DIADEMA, N. 1006,",BACURIZEIRO,"Casa, 0.00 de área total, 51.00 de área privativa, 248.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",33886.13,94408.26,64.11,Venda Direta Online,,ALTOS,PI,Não
8444426209983,"RUA II, N. 80,",BOCA DE BARRO,"Casa, 0.00 de área total, 50.89 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",51517.22,141847.97,63.69,Venda Direta Online,,ALTOS,PI,Não
8444430624140,"RUA PROJETADA 2, N. 116,",BAIRRO CIANA,"Casa, 0.00 de área total, 52.21 de área privativa, 214.90 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",50446.56,138900.0,63.69,Venda Direta Online,,ALTOS,PI,Não
8444428857796,"RUA 07, N. 85, QD  D, LT 37",CENTRO,"Casa, 0.00 de área total, 62.64 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",54405.29,149800.0,63.69,Venda Direta Online,,ALTOS,PI,Não
8444425337023,"RUA 01, N. 45, LT 30",CENTRO,"Casa, 0.00 de área total, 62.00 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, Terraco.",50170.36,135412.22,62.95,Venda Direta Online,,ALTOS,PI,Não
8444426307365,"RUA EPITÁCIO PESSOA, N. 2256, QD A-4, LOT RES SAO LUIS, BAIRRO STA I",BAIRRO SANTA INES,"Casa, 0.00 de área total, 57.65 de área privativa, 385.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",41385.08,111228.41,62.8,Venda Online,,ALTOS,PI,Não
8555532770610,"RUA XIII, N. 396, LT 14, QDB",CENTRO,"Casa, 54.00 de área total, 54.00 de área privativa, 278.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.",40798.86,107000.0,61.88,Venda Direta Online,,ALTOS,PI,Não
8444409248100,"RUA PROJETADA 10, N. 22,",DNER,"Casa, 0.00 de área total, 55.47 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",46423.97,121350.0,61.75,Venda Direta Online,,ALTOS,PI,Não
8444419061399,"RUA II, N. 317,",SANTA LUZ,"Casa, 0.00 de área total, 69.87 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",45907.51,120000.0,61.75,Venda Online,,ALTOS,PI,Não
8444426407840,"RUA IV, N. 60, ZONA URBANA",BOCA DE BARRO,"Casa, 0.00 de área total, 58.94 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",45907.51,120000.0,61.75,Venda Direta Online,,ALTOS,PI,Não
8444426568339,"RUA III, N. 130, LT 14 QD F",BAIXAO DOS PAIVAS,"Casa, 0.00 de área total, 56.43 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",45907.51,120000.0,61.75,Venda Online,,ALTOS,PI,Não
8444408328020,"RUA SANTO ANDRÉ, N. 349,",CIANA,"Casa, 0.00 de área total, 53.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",34788.77,90000.0,61.35,Venda Direta Online,,ALTOS,PI,Não
