link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado
1444406370942,"RUA FELIPE ARGOLO 726, N. 03",CASTALIA,"Casa, 129.14 de área total, 129.14 de área privativa, 320.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",188760.35,295000.0,36.02,Venda Direta Online,Ver foto,ITABUNA,BA
1444408104921,"Rua 7 Quadra I Lotes 4 e 16, Atual Rua Independência",MONTE LIBANO,"Terreno, 0.00 de área total, 0.00 de área privativa, 455.00 de área do terreno.",126894.31,203000.0,37.5,Venda Direta Online,,ITABUNA,BA
1444410236848,"Rua M, N. 34, Apto 201",MONTE CRISTO,"Apartamento, 131.73 de área total, 131.73 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 2 sala(s).",127908.01,198000.0,35.4,Venda Direta Online,Ver foto,ITABUNA,BA
1555533562826,"Rua Epitacio Pessoa, N. 134, unidade 01",SARINHA ALCANTARA,"Apartamento, 90.00 de área total, 90.00 de área privativa, 180.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",107448.82,205000.0,47.59,Venda Direta Online,Ver foto,ITABUNA,BA
1600000021567,"1ª Etapa. Quadra I Lote 6, N. 159, Atual Rua Rio de Contas, 159 (Pefeitur",GOES CALMON,"Casa, 458.32 de área total, 458.32 de área privativa, 570.00 de área do terreno, 1 qto(s), a.serv, 3 suite(s), WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.",503880.02,825000.0,38.93,Venda Direta Online,Ver foto,ITABUNA,BA
8444403428034,"1ª Travessa São José Quadra E Lote 19, N. 12",ANTIQUE,"Casa, 70.00 de área total, 70.00 de área privativa, 74.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",43635.91,77000.0,43.33,Venda Direta Online,Ver foto,ITABUNA,BA
8555502639248,"Rua A Quadra C Lote 01, N. 134, Atual Rua H (vistoria)",SAO CAETANO,"Casa, 62.80 de área total, 62.80 de área privativa, 89.95 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.",34143.18,73000.0,53.23,Venda Direta Online,Ver foto,ITABUNA,BA
8555509082273,"Rua A Qd D, N. 78, Apto 202, 2º Andar",,"Apartamento, 60.28 de área total, 60.28 de área privativa, 60.28 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",45927.52,80000.0,42.6,Venda Direta Online,Ver foto,ITABUNA,BA
10004950,Quadra B Lote 19,CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.",18868.2,26000.0,27.43,Venda Direta Online,,ITAGIBA,BA
1444408567263,"Rua Alipio Vicente dos Santos, N. 227, QD M",CENTRO,"Casa, 98.35 de área total, 98.35 de área privativa, 0.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",78166.01,121000.0,35.4,Venda Direta Online,Ver foto,ITAGIBA,BA
10002993,"Rua João da Costa Fontoura, N. 832, Bairro Fátima",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 1120.00 de área do terreno.",253995.0,350000.0,27.43,Venda Direta Online,,ITAMARAJU,BA
8444405473967,"Rua Vaso da Gama, N. 17",CENTRO,"Casa, 111.36 de área total, 111.36 de área privativa, 56.74 de área do terreno, 1 qto(s), a.serv, 2 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",54037.11,113000.0,52.18,Venda Direta Online,Ver foto,ITAMARAJU,BA
1555525029782,"Rua Firmino Gusmão, N. 34",CENTRO,"Casa, 280.00 de área total, 280.00 de área privativa, 585.64 de área do terreno, 4 qto(s), a.serv, WC, 2 sala(s), DCE, cozinha, 1 vaga(s) de garagem.",137250.0,305000.0,55.0,Venda Online,,ITAMBE,BA
8444410377490,"AV TANCREDO NEVES, N. 107, BAIRRO SIDNEY ALMEIDA",CENTRO,"Casa, 73.50 de área total, 73.50 de área privativa, 116.50 de área do terreno, 2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",48769.6,88000.0,44.58,Venda Direta Online,Ver foto,ITAMBE,BA
8444402253320,"R JOAQUIM MARTINS PEREIRA, N. 00317",CENTRO,"Casa, 52.67 de área total, 52.67 de área privativa, 93.06 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",40390.99,84000.0,51.92,Venda Direta Online,,ITAPETINGA,BA
8444403607338,"Lot Vila Isabel Qd D Lt 26 Rua Eunápolis, N. 125",CENTRO,"Casa, 75.88 de área total, 75.88 de área privativa, 96.32 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",57335.53,104000.0,44.87,Venda Online,,ITAPETINGA,BA
8444405177691,"Travessa J, N. 43, LOTE 3-A QUADRA B",CENTRO,"Casa, 56.03 de área total, 56.03 de área privativa, 82.85 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",43504.7,78500.0,44.58,Venda Direta Online,Ver foto,ITAPETINGA,BA
8444405836717,"Rua Lago dos Mares, N. 233, Lote 6-A, Quadra 19, Bairro Clerolândi",CENTRO,"Casa, 58.78 de área total, 58.78 de área privativa, 83.35 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",49878.01,90000.0,44.58,Venda Direta Online,,ITAPETINGA,BA
8444406580589,"Rua João Dantas, N. 251, Quadra 9, Lote 7",CENTRO,"Casa, 82.19 de área total, 82.19 de área privativa, 100.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",65170.51,115000.0,43.33,Venda Direta Online,Ver foto,ITAPETINGA,BA
8444406750034,"Rua Y, N. 80-A, Pavimento superior",CENTRO,"Casa, 57.00 de área total, 57.00 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",42673.41,77000.0,44.58,Venda Direta Online,Ver foto,ITAPETINGA,BA
8444409996018,"Rua Esplendor da Manhã, N. 168, Lote 16A/17A, Quadra 7, Vila Aurora",CENTRO,"Casa, 79.00 de área total, 79.00 de área privativa, 106.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",56528.41,102000.0,44.58,Venda Direta Online,,ITAPETINGA,BA
1444405557631,"Rua Zulmiro Nolasco das Neves, N. 100, Anedília de Carvalho",CENTRO,"Casa, 85.59 de área total, 85.59 de área privativa, 200.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",67184.01,104000.0,35.4,Venda Direta Online,,ITARANTIM,BA
1444405967848,"R JOANA ANGELICA, N. 00185, (ant. 181) QD F LT 21-23 Pav térreo",CENTRO,"Casa, 106.25 de área total, 106.25 de área privativa, 165.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",100130.0,155000.0,35.4,Venda Direta Online,Ver foto,ITARANTIM,BA
1444406450377,"Praça Luiz Viana Filho, N. 157",CENTRO,"Casa, 22.55 de área total, 22.55 de área privativa, 26.40 de área do terreno, WC, 1 sala(s).",31008.01,48000.0,35.4,Venda Direta Online,Ver foto,ITARANTIM,BA
1444407815271,"Rua Edson Almeida Moreira, N. 242, Qd B, Lt 13",,"Casa, 0.00 de área total, 77.33 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",67830.01,105000.0,35.4,Venda Direta Online,,ITARANTIM,BA
1555525845121,"Rua Leolina França, Lot Filadelfo Lobo, Lotes 16 e 17, QD",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 393.50 de área do terreno.",33324.01,60000.0,44.46,Venda Direta Online,Ver foto,ITARANTIM,BA
1555528204704,"Rua Vilobaldo dos Santos Qd 29, Lt 01 (parte), 2, 3 e 4",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 850.00 de área do terreno.",53528.1,130000.0,58.83,Venda Direta Online,,ITARANTIM,BA
1555533741500,"Rua Paulo Martins de Almeida, N. 68, Quadra C, Lote 10",CENTRO,"Casa, 70.00 de área total, 70.00 de área privativa, 100.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",44432.01,80000.0,44.46,Venda Direta Online,Ver foto,ITARANTIM,BA
8444400910242,"Rua Vereador José Pereira da Silva, N. 38, Bairro Anedília de Carvalho",CENTRO,"Casa, 72.72 de área total, 72.72 de área privativa, 133.40 de área do terreno, 3 qto(s), WC, 2 sala(s), cozinha.",48215.41,87000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444402110189,"Rua das Palmeiras, N. 121, bairro Morumbi",CENTRO,"Casa, 69.65 de área total, 69.65 de área privativa, 132.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",50986.41,92000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444402235429,"Rua Maurílio Ferreira de Souza Quadra G Lote 33, N. 30, Lot Anedília de Carvalho",CENTRO,"Casa, 64.00 de área total, 64.00 de área privativa, 140.00 de área do terreno, 3 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",43781.81,79000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444402958048,"Rua José Sobrinho, N. 15, Lot Anedilia de Carvalho, Qd 16, Lt 10",CENTRO,"Casa, 85.00 de área total, 85.00 de área privativa, 200.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 3 sala(s), cozinha.",57082.61,103000.0,44.58,Venda Direta Online,,ITARANTIM,BA
8444403103461,"Rua Maurilio Ferreira Sousa, N. 38, Lot Anedilia de Carvalho, Qd G, Lt 31",CENTRO,"Casa, 61.89 de área total, 61.89 de área privativa, 120.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",45444.41,82000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444403928576,"Av Nossa Senhora DAjuda, N. 239, Anedília de Carvalho",CENTRO,"Casa, 60.00 de área total, 60.00 de área privativa, 100.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",42673.41,77000.0,44.58,Venda Direta Online,,ITARANTIM,BA
8444404087567,"R JOSE SOBRINHO, N. 37, QD 17, lOTES 2 E 3",CENTRO,"Casa, 53.02 de área total, 53.02 de área privativa, 120.00 de área do terreno, 2 qto(s), WC, 2 sala(s), cozinha.",43227.6,78000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444404355472,"Rua das Orquideas, N. 30, Quadra W, Lote 07",CENTRO,"Casa, 66.48 de área total, 66.48 de área privativa, 96.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",44336.01,80000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444404393420,"Rua Edson Almeida Moreira, N. 25, Bairro Cajazeiras",CENTRO,"Casa, 76.14 de área total, 76.14 de área privativa, 160.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47661.21,86000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444404594230,"Rua da Independência, N. 54, Lot Plano Habitacional - PHI, Lt 9, Qd",CENTRO,"Casa, 51.81 de área total, 51.81 de área privativa, 90.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",37962.71,68500.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444405069791,"Alameda das Petúnias, N. 33, Lot Alameda Nova Esperança, 02, Qd R",CENTRO,"Casa, 68.93 de área total, 68.93 de área privativa, 120.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",56528.41,102000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444405433183,"Rua do Contorno, N. 29",CENTRO,"Casa, 79.00 de área total, 79.00 de área privativa, 133.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",53203.21,96000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444405658665,"Av Nossa Senhora D Ajuda, N. 27, Lote 7, Quadra 17. Anedília de Carvalh",CENTRO,"Casa, 71.00 de área total, 71.00 de área privativa, 100.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",42950.51,77500.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444406103209,"Rua Edson Almeida Moreira, N. 222, Lote 4 Quadra A. Lt Anedília de Carval",CENTRO,"Casa, 80.00 de área total, 80.00 de área privativa, 160.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",49878.01,90000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444406156434,"Rua Prof Marieta Ferreira Costa, N. 30, bairro Gusmão. Lote 20, Quadra O",CENTRO,"Casa, 78.00 de área total, 78.00 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",53203.21,96000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444406307475,"Rua Saturnina Rosária Fernandes, N. 07, TÉRREO. Bairro Gusmão",CENTRO,"Casa, 53.00 de área total, 53.00 de área privativa, 0.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43227.61,78000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444406466778,"Rua Vereador José Pereira, N. 24, Bairro Anedília de Carvalho, Q 10 LT10",CENTRO,"Casa, 60.00 de área total, 60.00 de área privativa, 100.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",48215.41,87000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444406494798,"Rua Francisco de Oliveira Santos, N. 07, Quadra D, Lote 8",CENTRO,"Casa, 63.60 de área total, 63.60 de área privativa, 80.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",35745.91,64500.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444406525707,"Rua Iraci Melo Souto, N. 24, Bairro Anedília de Carvalho",CENTRO,"Casa, 83.12 de área total, 83.12 de área privativa, 100.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",52649.01,95000.0,44.58,Venda Direta Online,,ITARANTIM,BA
8444406537357,"Rua Iraci Melo Souto, N. 19, Lot Anedilia de Carvalho, Lt 10, Qd 28",CENTRO,"Casa, 81.12 de área total, 81.12 de área privativa, 100.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47938.31,86500.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444406764264,"Av Nossa Senhora D Ajuda, N. 9A",CENTRO,"Casa, 53.22 de área total, 53.22 de área privativa, 67.50 de área do terreno, 2 qto(s), a.serv, WC, 2 sala(s), cozinha.",41565.01,75000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444406856142,"R ANTONIO DA SILVA LEAL, N. 38, LOTE 14, QD 29 BAIRRO: CAJAZEIRAS",CENTRO,"Casa, 45.60 de área total, 45.60 de área privativa, 112.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",44890.21,81000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444407254286,"R Markmann Carvalho Oliveira, N. 90, LT 04 QD 26",CENTRO,"Casa, 69.00 de área total, 69.00 de área privativa, 100.00 de área do terreno, 2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",42119.21,76000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444407321676,"Rua José Sobrinho, N. 51, bairro Anedília de Carvalho",CENTRO,"Casa, 75.63 de área total, 75.63 de área privativa, 100.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",49878.0,90000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444407480243,"R MARKMANN CARVALHO OLIVEIRA, N. 55, LT-29, QD-A, LOT ANEDÍLIA DE cARVALHO",CENTRO,"Casa, 82.61 de área total, 82.61 de área privativa, 106.60 de área do terreno, 2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",57193.44,103200.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444408825678,"Rua Vereador José Pereira da Silva, N. 65, Lot Anedília de Carvalho, Lt 02, Qd 07",CENTRO,"Casa, 68.67 de área total, 68.67 de área privativa, 100.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",51540.61,93000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444410135365,"Rua Guilhermino Antônio Silva, N. 300, bairro Gusmão",CENTRO,"Casa, 70.00 de área total, 70.00 de área privativa, 137.50 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",49323.81,89000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444412140188,"RUA SABINO GONÇALVES COSTA, N. 30, QD 15, LT 11, LOT ANEDILIA DE CARVALHO",CENTRO,"Casa, 60.00 de área total, 60.00 de área privativa, 72.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",44072.0,70000.0,37.04,Venda Direta Online,,ITARANTIM,BA
8444413755631,"R MARKMANN DE CARVALHO QD C LT 1, N. 174, bairro: ANEDILIA DE CARVALHO",CENTRO,"Casa, 69.00 de área total, 69.00 de área privativa, 80.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",44336.01,80000.0,44.58,Venda Direta Online,,ITARANTIM,BA
8444413971849,"Rua Melquiades Coelho de Souza, N. 10",CENTRO,"Casa, 76.00 de área total, 76.00 de área privativa, 100.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",48769.61,88000.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
8444414201710,"R DO CONTORNO, N. 00080, Lot Filadelfo Lobo, parte do Lt 2, Qd",CENTRO,"Casa, 73.15 de área total, 73.15 de área privativa, 100.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",49323.8,89000.0,44.58,Venda Direta Online,,ITARANTIM,BA
8444414269412,"R DO CONTORNO, N. 78, Lot Filadelfo Lobo Qd C parte do Lt 2",CENTRO,"Casa, 75.78 de área total, 75.78 de área privativa, 100.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",45167.3,81500.0,44.58,Venda Direta Online,Ver foto,ITARANTIM,BA
1555527137345,"Rua Vereaor Wagner de Mello, N. 141",CENTRO,"Casa, 146.88 de área total, 146.88 de área privativa, 175.00 de área do terreno.",60000.0,200000.0,70.0,Venda Online,Ver foto,ITIUBA,BA
10008350,"Rua Pericles Galdinho de Oliveira Barra dos Indio, Atual nº 126 (IPTU)",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 1883.37 de área do terreno.",255446.4,352000.0,27.43,Venda Direta Online,,ITUBERA,BA
1444406549063,Rua José Victor s/n Quadra 14 Lote 21,CENTRO,"Casa, 86.04 de área total, 86.04 de área privativa, 200.00 de área do terreno, 3 qto(s), varanda, WC, 2 sala(s), cozinha.",59432.01,92000.0,35.4,Venda Direta Online,Ver foto,JABORANDI,BA
1444407074042,Rua Paz e Liberdade lotes 14 e 15,CENTRO,"Terreno, 600.00 de área total, 0.00 de área privativa, 600.00 de área do terreno.",185079.01,286500.0,35.4,Venda Direta Online,Ver foto,JAGUAQUARA,BA
10004955,Rua L Quadra 56 Lote 19,KENNEDY,"Terreno, 400.00 de área total, 0.00 de área privativa, 400.00 de área do terreno.",50799.0,70000.0,27.43,Venda Direta Online,,JEQUIE,BA
10004956,"Rua L Lote 20 Quadra 56, Atual Rua 20 (inf da engenharia)",KENNEDY,"Terreno, 400.00 de área total, 0.00 de área privativa, 400.00 de área do terreno.",52976.1,73000.0,27.43,Venda Direta Online,,JEQUIE,BA
1444409630376,"Av Vitória, N. 300, Lot Betaville, Qd 10, Lt 04",SAO LUIS,"Casa, 56.13 de área total, 56.13 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",179588.01,278000.0,35.4,Venda Direta Online,Ver foto,JEQUIE,BA
5007100006854,"R Cidade de São Paulo, N. 430, Setor A",JEQUIEZINHO,"Casa, 0.00 de área total, 22.44 de área privativa, 98.00 de área do terreno, WC, cozinha.",33600.0,96000.0,65.0,Venda Online,,JEQUIE,BA
1555508265953,"R DO SOSSEGO, N. 00496, bairro: GAMELEIRA",CENTRO,"Casa, 272.47 de área total, 272.47 de área privativa, 2126.25 de área do terreno, 7 qto(s), a.serv, WC, 3 sala(s), cozinha.",217613.88,365000.0,40.38,Venda Direta Online,Ver foto,JOAO DOURADO,BA
10006566,"Quadra A Lote 5 Rua Santa Terezinha, N. 11",LOMANTO JUNIOR,"Outros, 285.27 de área total, 285.27 de área privativa, 200.00 de área do terreno, 3 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",273649.05,377082.88,27.43,Venda Direta Online,Ver foto,JUAZEIRO,BA
18356,"Av João Curval Carneiro, N. 06",ALTO DO CRUZEIRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 2490.00 de área do terreno.",659298.46,908500.0,27.43,Venda Direta Online,Ver foto,JUAZEIRO,BA
8444412978602,"Rua São João Batista s/mº, Atual nº 137",CENTRO,"Casa, 80.59 de área total, 80.59 de área privativa, 165.06 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",70554.16,124500.0,43.33,Venda Direta Online,Ver foto,LAGOA REAL,BA
1444409385754,"Rua BAHIA, N. 00071, CASA",CENTRO,"Casa, 177.76 de área total, 177.76 de área privativa, 239.45 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 3 sala(s), cozinha.",130692.26,202310.0,35.4,Venda Direta Online,Ver foto,LAPAO,BA
1215010000077,"Av Valentina dos Santos Qd A Lts 18 e 19, N. 167",ITINGA,"Casa, 333.00 de área total, 333.00 de área privativa, 368.05 de área do terreno, 2 qto(s), varanda, a.serv, 2 suite(s), WC, 3 sala(s), DCE, piscina, cozinha, 2 vaga(s) de garagem.",292500.0,650000.0,55.0,Venda Online,Ver foto,LAURO DE FREITAS,BA
1555528806330,"Rua Almeida Machado, N. 80, Unidade 001 (térreo)",CENTRO,"Comercial, 243.90 de área total, 243.90 de área privativa, 0.00 de área do terreno.",330463.01,595000.0,44.46,Venda Direta Online,Ver foto,LAURO DE FREITAS,BA
1555531734450,"R Geronimo José de Santana Qd A Lt 331 casa 01, N. 331, Rua Vereador Jose Kiss",ITINGA,"Comercial, 234.32 de área total, 221.35 de área privativa, 0.00 de área do terreno, WC, 6 sala(s).",315000.0,525000.0,40.0,Venda Direta Online,Ver foto,LAURO DE FREITAS,BA
8444407565257,"Rua Dr. J. J. Seabra, N. 19, Quadra 3, Lote 46",ITINGA,"Casa, 93.42 de área total, 93.42 de área privativa, 262.50 de área do terreno.",75937.8,134000.0,43.33,Venda Direta Online,Ver foto,LAURO DE FREITAS,BA
10004834,"Av Principal s/n Quadra I Lote 04 Setor W04, Atual n° 701",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 333.53 de área do terreno.",40975.39,65000.0,36.97,Venda Direta Online,Ver foto,LUIS EDUARDO MAGALHAES,BA
10004835,"Av Principal s/n Quadra I Lote 09 Setor W04, Atual nº 761",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 333.53 de área do terreno.",40975.39,65000.0,36.97,Venda Direta Online,,LUIS EDUARDO MAGALHAES,BA
10004837,"Av Principal s/n Quadra I Lote 07 Setor W04, Atual n° 737",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 333.53 de área do terreno.",40975.39,65000.0,36.97,Venda Direta Online,,LUIS EDUARDO MAGALHAES,BA
10004838,"Av Principal s/n Quadra I Lote 06 Setor W04, Atual nº 725",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 333.53 de área do terreno.",40975.39,65000.0,36.97,Venda Direta Online,Ver foto,LUIS EDUARDO MAGALHAES,BA
10004840,"Av Rpincipal s/n Quadra I Lote 03 Setor W04, Atual nº 689",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 333.53 de área do terreno.",40975.39,65000.0,36.97,Venda Direta Online,Ver foto,LUIS EDUARDO MAGALHAES,BA
10004842,"Av Principal s/n Quadra I Lote 02 Setor W04, Atual nº 677",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 416.91 de área do terreno.",50473.0,78000.0,35.3,Venda Direta Online,,LUIS EDUARDO MAGALHAES,BA
10004843,Av Principal s/n Quadra I Lote 01 Setor W04,CENTRO,"Terreno, 420.01 de área total, 0.00 de área privativa, 420.01 de área do terreno.",51558.44,78000.0,33.9,Venda Direta Online,,LUIS EDUARDO MAGALHAES,BA
10004845,"Av Rpincipal s/n Quadra I Lote 17 Setor W03, Atual Rua L",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.04 de área do terreno.",44503.09,69000.0,35.51,Venda Direta Online,,LUIS EDUARDO MAGALHAES,BA
10004846,"Av Principal s/n Quadra I Lote 16 Setor W03, Atual Rua L, 30",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.04 de área do terreno.",44503.09,69000.0,35.51,Venda Direta Online,,LUIS EDUARDO MAGALHAES,BA
10004847,"Av Principal s/n Quadra I Lote 15 Setor W03, Atual Rua L",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.04 de área do terreno.",44503.09,69000.0,35.51,Venda Direta Online,,LUIS EDUARDO MAGALHAES,BA
10004848,"Av Principal Quadra I Lote 14 Setor W03, Atual Rua L, 56",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 420.05 de área do terreno.",51558.44,78000.0,33.9,Venda Direta Online,,LUIS EDUARDO MAGALHAES,BA
10004850,Av Principal Quadra I Lote 13 Setor W03,CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 416.91 de área do terreno.",40975.39,78000.0,47.47,Venda Direta Online,,LUIS EDUARDO MAGALHAES,BA
10004851,Fazenda Tapera IV,CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 100000.00 de área do terreno.",1567512.0,2160000.0,27.43,Venda Direta Online,Ver foto,LUIS EDUARDO MAGALHAES,BA
10006613,"Av Juscelino Kubitschek Qd 26 Lt 2, N. 8665",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 675.00 de área do terreno.",85272.73,170000.0,49.84,Venda Direta Online,Ver foto,LUIS EDUARDO MAGALHAES,BA
